lead_id,lead_date,origin,locadora,region,supervisor,sdr,order_date,credit_analysis_date,approved_date,formalized_date,signed_date,stage,gmv,amount_paid,target_formalized,target_signed,is_order,is_approved,is_formalized,is_signed
L100875,2026-04-02,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100876,2026-04-08,Crossover,Locadora B,Nordeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100877,2026-05-15,C2C,Locadora B,Norte,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100878,2026-04-10,Crossover,Locadora A,Centro-Oeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100879,2026-04-25,Inbound,Locadora A,Nordeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100880,2026-01-16,Inbound,Locadora A,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100881,2026-06-04,C2C,Locadora A,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100882,2026-03-23,Inbound,Locadora A,Sudeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100883,2026-01-29,Inbound,Locadora A,Nordeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100884,2026-05-28,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100885,2026-05-13,Crossover,Locadora B,Sul,Supervisor A,SDR B,2026-05-17,2026-05-20,2026-05-22,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100886,2026-01-10,C2C,Locadora A,Norte,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100887,2026-02-04,C2C,Locadora B,Sudeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100888,2026-01-03,C2C,Locadora A,Norte,Supervisor C,SDR B,2026-01-06,2026-01-10,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100889,2026-02-19,Inbound,Locadora B,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100890,2026-01-19,Crossover,Locadora A,Sudeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100891,2026-05-09,Inbound,Locadora A,Sul,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100892,2026-04-05,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100893,2026-06-27,Inbound,Locadora B,Centro-Oeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100894,2026-05-16,C2C,Locadora A,Centro-Oeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100895,2026-04-21,Inbound,Locadora B,Nordeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100896,2026-04-03,Inbound,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100897,2026-01-10,Inbound,Locadora B,Sudeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100898,2026-01-13,Crossover,Locadora A,Sudeste,Supervisor C,SDR F,2026-01-14,2026-01-18,2026-01-20,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100899,2026-04-22,Inbound,Locadora B,Sul,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100900,2026-01-01,Crossover,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100901,2026-01-08,Farmer,Locadora A,Sudeste,Supervisor A,SDR H,2026-01-11,2026-01-12,2026-01-13,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100902,2026-02-09,Inbound,Locadora A,Nordeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100903,2026-06-10,Inbound,Locadora A,Norte,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100904,2026-03-25,Inbound,Locadora A,Nordeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100905,2026-05-09,Inbound,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100906,2026-03-16,Farmer,Locadora A,Sul,Supervisor D,SDR F,2026-03-17,2026-03-20,2026-03-22,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100907,2026-02-01,C2C,Locadora B,Sudeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100908,2026-03-09,Inbound,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100909,2026-01-17,Farmer,Locadora B,Sudeste,Supervisor D,SDR F,2026-01-20,2026-01-24,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100910,2026-05-20,Inbound,Locadora A,Norte,Supervisor C,SDR A,2026-05-22,2026-05-26,2026-05-30,2026-06-01,2026-06-06,Assinado,52375.04,47977.01,6,5,1,1,1,1
L100911,2026-02-03,Inbound,Locadora A,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100912,2026-03-10,C2C,Locadora B,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100913,2026-06-27,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100914,2026-04-18,Inbound,Locadora A,Norte,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100915,2026-03-24,Inbound,Locadora A,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100916,2026-04-09,Inbound,Locadora A,Nordeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100917,2026-05-22,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100918,2026-02-16,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100919,2026-04-26,Inbound,Locadora B,Nordeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100920,2026-06-07,Inbound,Locadora A,Sudeste,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100921,2026-04-14,C2C,Locadora A,Centro-Oeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100922,2026-03-22,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100923,2026-01-27,C2C,Locadora A,Sul,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100924,2026-02-14,Inbound,Locadora A,Sul,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100925,2026-06-21,Inbound,Locadora B,Nordeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100926,2026-04-08,Inbound,Locadora A,Nordeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100927,2026-02-24,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100928,2026-03-17,Crossover,Locadora B,Sudeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100929,2026-04-15,C2C,Locadora A,Sudeste,Supervisor A,SDR A,2026-04-16,2026-04-18,2026-04-22,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100930,2026-04-08,Inbound,Locadora A,Sul,Supervisor A,SDR B,2026-04-11,2026-04-12,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100931,2026-05-07,Inbound,Locadora A,Sul,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100932,2026-02-16,Inbound,Locadora A,Sudeste,Supervisor D,SDR G,2026-02-17,2026-02-18,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100933,2026-04-28,Crossover,Locadora A,Norte,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100934,2026-03-22,Inbound,Locadora B,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100935,2026-06-20,Inbound,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100936,2026-01-29,Inbound,Locadora A,Nordeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100937,2026-01-27,Inbound,Locadora A,Sul,Supervisor D,SDR D,2026-01-31,2026-02-04,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100938,2026-03-25,Inbound,Locadora B,Centro-Oeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100939,2026-04-03,Crossover,Locadora A,Sudeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100940,2026-05-06,Crossover,Locadora B,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100941,2026-03-15,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100942,2026-06-15,Inbound,Locadora B,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100943,2026-03-27,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100944,2026-01-24,Inbound,Locadora A,Sudeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100945,2026-01-22,C2C,Locadora A,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100946,2026-06-26,Inbound,Locadora B,Sudeste,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100947,2026-01-25,Crossover,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100948,2026-06-21,C2C,Locadora A,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100949,2026-02-20,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100950,2026-01-17,Inbound,Locadora A,Sul,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100951,2026-02-25,C2C,Locadora B,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100952,2026-04-22,C2C,Locadora B,Sul,Supervisor C,SDR E,2026-04-26,2026-04-27,2026-04-30,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100953,2026-03-19,Inbound,Locadora A,Sudeste,Supervisor C,SDR E,2026-03-24,2026-03-28,2026-03-31,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100954,2026-05-23,Crossover,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100955,2026-04-21,Inbound,Locadora A,Nordeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100956,2026-03-14,C2C,Locadora A,Centro-Oeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100957,2026-04-25,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100958,2026-06-25,Crossover,Locadora A,Sudeste,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100959,2026-03-16,Inbound,Locadora A,Sudeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100960,2026-01-28,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100961,2026-03-15,Crossover,Locadora A,Sul,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100962,2026-06-02,Inbound,Locadora A,Sul,Supervisor B,SDR H,2026-06-05,2026-06-08,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100963,2026-02-09,Inbound,Locadora B,Norte,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100964,2026-06-21,Inbound,Locadora A,Sudeste,Supervisor C,SDR D,2026-06-23,2026-06-24,2026-06-25,2026-06-29,2026-07-06,Assinado,86660.62,84865.81,6,5,1,1,1,1
L100965,2026-04-17,Crossover,Locadora A,Nordeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100966,2026-04-19,Inbound,Locadora A,Sul,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100967,2026-02-27,Crossover,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100968,2026-06-16,Inbound,Locadora A,Sudeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100969,2026-01-07,Crossover,Locadora A,Sul,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100970,2026-02-24,C2C,Locadora A,Sudeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100971,2026-03-17,Crossover,Locadora A,Centro-Oeste,Supervisor C,SDR C,2026-03-21,2026-03-23,2026-03-24,2026-03-30,2026-03-31,Assinado,137039.35,126484.71,6,5,1,1,1,1
L100972,2026-03-28,Inbound,Locadora B,Centro-Oeste,Supervisor C,SDR F,2026-04-02,2026-04-03,2026-04-07,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100973,2026-03-27,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100974,2026-01-27,Crossover,Locadora A,Sul,Supervisor A,SDR H,2026-01-29,2026-02-02,2026-02-04,2026-02-11,2026-02-15,Assinado,70395.06,68448.55,6,5,1,1,1,1
L100975,2026-02-10,Inbound,Locadora A,Sul,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100976,2026-01-18,Crossover,Locadora A,Sul,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100977,2026-04-14,Crossover,Locadora B,Nordeste,Supervisor A,SDR H,2026-04-17,2026-04-18,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100978,2026-03-05,Inbound,Locadora A,Sudeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100979,2026-04-13,Inbound,Locadora A,Norte,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100980,2026-04-17,Crossover,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100981,2026-05-08,Inbound,Locadora A,Sudeste,Supervisor A,SDR E,2026-05-09,2026-05-12,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100982,2026-04-10,Inbound,Locadora B,Centro-Oeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100983,2026-04-28,Inbound,Locadora A,Sudeste,Supervisor C,SDR A,2026-04-29,2026-04-30,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100984,2026-04-17,Inbound,Locadora A,Sudeste,Supervisor A,SDR D,2026-04-21,2026-04-22,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L100985,2026-04-29,Crossover,Locadora B,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100986,2026-04-22,Inbound,Locadora B,Centro-Oeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100987,2026-02-27,Inbound,Locadora B,Sul,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100988,2026-02-14,C2C,Locadora A,Sudeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100989,2026-05-23,C2C,Locadora A,Sul,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100990,2026-03-04,C2C,Locadora A,Sudeste,Supervisor D,SDR A,2026-03-07,2026-03-08,2026-03-12,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L100991,2026-04-10,Inbound,Locadora A,Norte,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100992,2026-02-05,Crossover,Locadora A,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100993,2026-03-20,Inbound,Locadora A,Sul,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100994,2026-04-06,Inbound,Locadora A,Sul,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100995,2026-04-24,Crossover,Locadora A,Sul,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100996,2026-04-06,Crossover,Locadora A,Norte,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100997,2026-03-07,Inbound,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100998,2026-06-24,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L100999,2026-04-03,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101000,2026-05-27,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101001,2026-05-14,Inbound,Locadora A,Sudeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101002,2026-04-12,C2C,Locadora A,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101003,2026-06-10,Inbound,Locadora A,Sudeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101004,2026-01-24,Inbound,Locadora A,Sudeste,Supervisor A,SDR E,2026-01-25,2026-01-26,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101005,2026-06-16,Inbound,Locadora A,Norte,Supervisor C,SDR G,2026-06-20,2026-06-23,2026-06-24,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L101006,2026-06-03,Inbound,Locadora A,Nordeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101007,2026-04-02,Crossover,Locadora B,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101008,2026-05-13,Inbound,Locadora A,Sul,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101009,2026-04-05,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101010,2026-02-18,Inbound,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101011,2026-05-25,Inbound,Locadora A,Sudeste,Supervisor A,SDR H,2026-05-29,2026-05-30,2026-05-31,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L101012,2026-02-14,C2C,Locadora A,Centro-Oeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101013,2026-02-26,Crossover,Locadora A,Sudeste,Supervisor B,SDR G,2026-02-28,2026-03-01,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101014,2026-04-04,Inbound,Locadora B,Sul,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101015,2026-06-01,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101016,2026-03-11,Inbound,Locadora A,Sudeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101017,2026-03-31,Inbound,Locadora B,Centro-Oeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101018,2026-01-08,Crossover,Locadora A,Centro-Oeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101019,2026-01-21,Farmer,Locadora A,Norte,Supervisor D,SDR D,2026-01-22,2026-01-23,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101020,2026-01-11,Inbound,Locadora A,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101021,2026-01-14,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101022,2026-06-07,Inbound,Locadora A,Norte,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101023,2026-06-02,C2C,Locadora B,Centro-Oeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101024,2026-05-29,Farmer,Locadora A,Norte,Supervisor A,SDR E,2026-06-03,2026-06-04,2026-06-08,2026-06-09,,Formalizado,45689.4,0.0,6,5,1,1,1,0
L101025,2026-01-11,C2C,Locadora A,Norte,Supervisor D,SDR H,2026-01-15,2026-01-16,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101026,2026-01-15,Inbound,Locadora B,Nordeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101027,2026-02-20,Inbound,Locadora A,Norte,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101028,2026-04-13,Inbound,Locadora B,Sul,Supervisor C,SDR F,2026-04-17,2026-04-21,2026-04-25,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L101029,2026-03-02,C2C,Locadora A,Sul,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101030,2026-03-30,Inbound,Locadora A,Nordeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101031,2026-02-01,Inbound,Locadora A,Nordeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101032,2026-05-13,Inbound,Locadora A,Sudeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101033,2026-02-26,Inbound,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101034,2026-01-13,Crossover,Locadora B,Sudeste,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101035,2026-05-15,Inbound,Locadora B,Nordeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101036,2026-06-13,Inbound,Locadora B,Sudeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101037,2026-01-03,C2C,Locadora A,Sudeste,Supervisor B,SDR G,2026-01-04,2026-01-05,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101038,2026-03-21,Inbound,Locadora A,Sul,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101039,2026-05-30,C2C,Locadora A,Sudeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101040,2026-05-08,Inbound,Locadora A,Norte,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101041,2026-06-05,Farmer,Locadora A,Sul,Supervisor D,SDR A,2026-06-07,2026-06-11,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101042,2026-03-17,Crossover,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101043,2026-03-09,C2C,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101044,2026-05-09,Inbound,Locadora A,Nordeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101045,2026-01-28,Inbound,Locadora A,Sul,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101046,2026-02-13,Inbound,Locadora A,Sul,Supervisor D,SDR D,2026-02-18,2026-02-22,2026-02-23,2026-03-02,2026-03-09,Assinado,99684.17,100097.6,6,5,1,1,1,1
L101047,2026-04-19,Inbound,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101048,2026-05-01,Inbound,Locadora B,Nordeste,Supervisor D,SDR D,2026-05-02,2026-05-06,2026-05-07,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L101049,2026-01-22,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101050,2026-04-03,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101051,2026-03-08,Inbound,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101052,2026-04-01,Inbound,Locadora A,Norte,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101053,2026-06-23,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101054,2026-01-14,C2C,Locadora B,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101055,2026-06-30,C2C,Locadora A,Norte,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101056,2026-03-23,Inbound,Locadora A,Nordeste,Supervisor B,SDR A,2026-03-26,2026-03-30,2026-04-03,2026-04-09,,Formalizado,64317.13,0.0,6,5,1,1,1,0
L101057,2026-05-20,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101058,2026-03-18,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101059,2026-02-26,Farmer,Locadora B,Sudeste,Supervisor C,SDR H,2026-02-27,2026-03-03,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101060,2026-05-20,C2C,Locadora B,Sul,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101061,2026-05-05,Inbound,Locadora A,Sudeste,Supervisor D,SDR E,2026-05-06,,,,,Pedido,0.0,0.0,6,5,1,0,0,0
L101062,2026-01-27,Inbound,Locadora B,Sul,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L101063,2026-05-08,Inbound,Locadora A,Sudeste,Supervisor A,SDR D,2026-05-11,2026-05-15,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L101064,2026-05-17,Crossover,Locadora A,Sudeste,Supervisor A,SDR C,2026-05-18,2026-05-19,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
